OBJECTID;Corine_Slide;X;Y;Corine_Slide_1;OBJECTID_1;Elev_slidee;X_1;Y_1;Elev_slidee_1;OBJECTID_12;Slope_slide;X_12;Y_12;Slope_slide_1
132;333;7242869,697799999300000;2278012,178999999500000;333,000000000000000;132;2335;7242869,697799999300000;2278012,178999999500000;2335,000000000000000;132;227;7242869,697799999300000;2278012,178999999500000;227,000000000000000
133;333;7242844,697799999300000;2277987,178999999500000;333,000000000000000;133;2330;7242844,697799999300000;2277987,178999999500000;2330,000000000000000;133;230;7242844,697799999300000;2277987,178999999500000;230,000000000000000
134;333;7242869,697799999300000;2277987,178999999500000;333,000000000000000;134;2341;7242869,697799999300000;2277987,178999999500000;2341,000000000000000;134;228;7242869,697799999300000;2277987,178999999500000;228,000000000000000
135;333;7242819,697799999300000;2277962,178999999500000;333,000000000000000;135;2328;7242819,697799999300000;2277962,178999999500000;2328,000000000000000;135;234;7242819,697799999300000;2277962,178999999500000;234,000000000000000
136;333;7242844,697799999300000;2277962,178999999500000;333,000000000000000;136;2335;7242844,697799999300000;2277962,178999999500000;2335,000000000000000;136;231;7242844,697799999300000;2277962,178999999500000;231,000000000000000
137;333;7242869,697799999300000;2277962,178999999500000;333,000000000000000;137;2344;7242869,697799999300000;2277962,178999999500000;2344,000000000000000;137;227;7242869,697799999300000;2277962,178999999500000;227,000000000000000
138;321;7242819,697799999300000;2277937,178999999500000;321,000000000000000;138;2331;7242819,697799999300000;2277937,178999999500000;2331,000000000000000;138;232;7242819,697799999300000;2277937,178999999500000;232,000000000000000
139;321;7242844,697799999300000;2277937,178999999500000;321,000000000000000;139;2338;7242844,697799999300000;2277937,178999999500000;2338,000000000000000;139;232;7242844,697799999300000;2277937,178999999500000;232,000000000000000
140;333;7242869,697799999300000;2277937,178999999500000;333,000000000000000;140;2345;7242869,697799999300000;2277937,178999999500000;2345,000000000000000;140;228;7242869,697799999300000;2277937,178999999500000;228,000000000000000
141;321;7242819,697799999300000;2277912,178999999500000;321,000000000000000;141;2331;7242819,697799999300000;2277912,178999999500000;2331,000000000000000;141;230;7242819,697799999300000;2277912,178999999500000;230,000000000000000
142;321;7242844,697799999300000;2277912,178999999500000;321,000000000000000;142;2341;7242844,697799999300000;2277912,178999999500000;2341,000000000000000;142;229;7242844,697799999300000;2277912,178999999500000;229,000000000000000
143;321;7242869,697799999300000;2277912,178999999500000;321,000000000000000;143;2351;7242869,697799999300000;2277912,178999999500000;2351,000000000000000;143;224;7242869,697799999300000;2277912,178999999500000;224,000000000000000
144;321;7242819,697799999300000;2277887,178999999500000;321,000000000000000;144;2337;7242819,697799999300000;2277887,178999999500000;2337,000000000000000;144;227;7242819,697799999300000;2277887,178999999500000;227,000000000000000
145;321;7242844,697799999300000;2277887,178999999500000;321,000000000000000;145;2349;7242844,697799999300000;2277887,178999999500000;2349,000000000000000;145;227;7242844,697799999300000;2277887,178999999500000;227,000000000000000
146;321;7242869,697799999300000;2277887,178999999500000;321,000000000000000;146;2357;7242869,697799999300000;2277887,178999999500000;2357,000000000000000;146;225;7242869,697799999300000;2277887,178999999500000;225,000000000000000
147;321;7242794,697799999300000;2277862,178999999500000;321,000000000000000;147;2334;7242794,697799999300000;2277862,178999999500000;2334,000000000000000;147;228;7242794,697799999300000;2277862,178999999500000;228,000000000000000
148;321;7242819,697799999300000;2277862,178999999500000;321,000000000000000;148;2342;7242819,697799999300000;2277862,178999999500000;2342,000000000000000;148;227;7242819,697799999300000;2277862,178999999500000;227,000000000000000
149;321;7242844,697799999300000;2277862,178999999500000;321,000000000000000;149;2350;7242844,697799999300000;2277862,178999999500000;2350,000000000000000;149;226;7242844,697799999300000;2277862,178999999500000;226,000000000000000
150;321;7242869,697799999300000;2277862,178999999500000;321,000000000000000;150;2358;7242869,697799999300000;2277862,178999999500000;2358,000000000000000;150;223;7242869,697799999300000;2277862,178999999500000;223,000000000000000
151;321;7242769,697799999300000;2277837,178999999500000;321,000000000000000;151;2329;7242769,697799999300000;2277837,178999999500000;2329,000000000000000;151;230;7242769,697799999300000;2277837,178999999500000;230,000000000000000
152;321;7242794,697799999300000;2277837,178999999500000;321,000000000000000;152;2336;7242794,697799999300000;2277837,178999999500000;2336,000000000000000;152;228;7242794,697799999300000;2277837,178999999500000;228,000000000000000
153;321;7242819,697799999300000;2277837,178999999500000;321,000000000000000;153;2343;7242819,697799999300000;2277837,178999999500000;2343,000000000000000;153;226;7242819,697799999300000;2277837,178999999500000;226,000000000000000
154;321;7242844,697799999300000;2277837,178999999500000;321,000000000000000;154;2351;7242844,697799999300000;2277837,178999999500000;2351,000000000000000;154;227;7242844,697799999300000;2277837,178999999500000;227,000000000000000
155;321;7242869,697799999300000;2277837,178999999500000;321,000000000000000;155;2364;7242869,697799999300000;2277837,178999999500000;2364,000000000000000;155;226;7242869,697799999300000;2277837,178999999500000;226,000000000000000
156;321;7242769,697799999300000;2277812,178999999500000;321,000000000000000;156;2331;7242769,697799999300000;2277812,178999999500000;2331,000000000000000;156;232;7242769,697799999300000;2277812,178999999500000;232,000000000000000
157;321;7242794,697799999300000;2277812,178999999500000;321,000000000000000;157;2338;7242794,697799999300000;2277812,178999999500000;2338,000000000000000;157;231;7242794,697799999300000;2277812,178999999500000;231,000000000000000
158;321;7242819,697799999300000;2277812,178999999500000;321,000000000000000;158;2349;7242819,697799999300000;2277812,178999999500000;2349,000000000000000;158;229;7242819,697799999300000;2277812,178999999500000;229,000000000000000
159;321;7242844,697799999300000;2277812,178999999500000;321,000000000000000;159;2361;7242844,697799999300000;2277812,178999999500000;2361,000000000000000;159;228;7242844,697799999300000;2277812,178999999500000;228,000000000000000
160;321;7242869,697799999300000;2277812,178999999500000;321,000000000000000;160;2372;7242869,697799999300000;2277812,178999999500000;2372,000000000000000;160;229;7242869,697799999300000;2277812,178999999500000;229,000000000000000
161;321;7242744,697799999300000;2277787,178999999500000;321,000000000000000;161;2329;7242744,697799999300000;2277787,178999999500000;2329,000000000000000;161;234;7242744,697799999300000;2277787,178999999500000;234,000000000000000
162;321;7242769,697799999300000;2277787,178999999500000;321,000000000000000;162;2338;7242769,697799999300000;2277787,178999999500000;2338,000000000000000;162;234;7242769,697799999300000;2277787,178999999500000;234,000000000000000
163;321;7242794,697799999300000;2277787,178999999500000;321,000000000000000;163;2347;7242794,697799999300000;2277787,178999999500000;2347,000000000000000;163;232;7242794,697799999300000;2277787,178999999500000;232,000000000000000
164;321;7242819,697799999300000;2277787,178999999500000;321,000000000000000;164;2356;7242819,697799999300000;2277787,178999999500000;2356,000000000000000;164;230;7242819,697799999300000;2277787,178999999500000;230,000000000000000
165;321;7242844,697799999300000;2277787,178999999500000;321,000000000000000;165;2366;7242844,697799999300000;2277787,178999999500000;2366,000000000000000;165;229;7242844,697799999300000;2277787,178999999500000;229,000000000000000
166;321;7242869,697799999300000;2277787,178999999500000;321,000000000000000;166;2374;7242869,697799999300000;2277787,178999999500000;2374,000000000000000;166;230;7242869,697799999300000;2277787,178999999500000;230,000000000000000
167;321;7242719,697799999300000;2277762,178999999500000;321,000000000000000;167;2331;7242719,697799999300000;2277762,178999999500000;2331,000000000000000;167;235;7242719,697799999300000;2277762,178999999500000;235,000000000000000
168;321;7242744,697799999300000;2277762,178999999500000;321,000000000000000;168;2340;7242744,697799999300000;2277762,178999999500000;2340,000000000000000;168;236;7242744,697799999300000;2277762,178999999500000;236,000000000000000
169;321;7242769,697799999300000;2277762,178999999500000;321,000000000000000;169;2346;7242769,697799999300000;2277762,178999999500000;2346,000000000000000;169;235;7242769,697799999300000;2277762,178999999500000;235,000000000000000
170;321;7242794,697799999300000;2277762,178999999500000;321,000000000000000;170;2353;7242794,697799999300000;2277762,178999999500000;2353,000000000000000;170;234;7242794,697799999300000;2277762,178999999500000;234,000000000000000
171;321;7242819,697799999300000;2277762,178999999500000;321,000000000000000;171;2360;7242819,697799999300000;2277762,178999999500000;2360,000000000000000;171;231;7242819,697799999300000;2277762,178999999500000;231,000000000000000
172;321;7242844,697799999300000;2277762,178999999500000;321,000000000000000;172;2368;7242844,697799999300000;2277762,178999999500000;2368,000000000000000;172;230;7242844,697799999300000;2277762,178999999500000;230,000000000000000
173;321;7242869,697799999300000;2277762,178999999500000;321,000000000000000;173;2376;7242869,697799999300000;2277762,178999999500000;2376,000000000000000;173;232;7242869,697799999300000;2277762,178999999500000;232,000000000000000
174;321;7242694,697799999300000;2277737,178999999500000;321,000000000000000;174;2333;7242694,697799999300000;2277737,178999999500000;2333,000000000000000;174;237;7242694,697799999300000;2277737,178999999500000;237,000000000000000
175;321;7242719,697799999300000;2277737,178999999500000;321,000000000000000;175;2339;7242719,697799999300000;2277737,178999999500000;2339,000000000000000;175;237;7242719,697799999300000;2277737,178999999500000;237,000000000000000
176;321;7242744,697799999300000;2277737,178999999500000;321,000000000000000;176;2347;7242744,697799999300000;2277737,178999999500000;2347,000000000000000;176;237;7242744,697799999300000;2277737,178999999500000;237,000000000000000
177;321;7242769,697799999300000;2277737,178999999500000;321,000000000000000;177;2352;7242769,697799999300000;2277737,178999999500000;2352,000000000000000;177;236;7242769,697799999300000;2277737,178999999500000;236,000000000000000
178;321;7242794,697799999300000;2277737,178999999500000;321,000000000000000;178;2358;7242794,697799999300000;2277737,178999999500000;2358,000000000000000;178;233;7242794,697799999300000;2277737,178999999500000;233,000000000000000
179;321;7242819,697799999300000;2277737,178999999500000;321,000000000000000;179;2363;7242819,697799999300000;2277737,178999999500000;2363,000000000000000;179;233;7242819,697799999300000;2277737,178999999500000;233,000000000000000
180;321;7242844,697799999300000;2277737,178999999500000;321,000000000000000;180;2374;7242844,697799999300000;2277737,178999999500000;2374,000000000000000;180;232;7242844,697799999300000;2277737,178999999500000;232,000000000000000
181;321;7242644,697799999300000;2277712,178999999500000;321,000000000000000;181;2330;7242644,697799999300000;2277712,178999999500000;2330,000000000000000;181;238;7242644,697799999300000;2277712,178999999500000;238,000000000000000
182;321;7242669,697799999300000;2277712,178999999500000;321,000000000000000;182;2333;7242669,697799999300000;2277712,178999999500000;2333,000000000000000;182;239;7242669,697799999300000;2277712,178999999500000;239,000000000000000
183;321;7242694,697799999300000;2277712,178999999500000;321,000000000000000;183;2340;7242694,697799999300000;2277712,178999999500000;2340,000000000000000;183;238;7242694,697799999300000;2277712,178999999500000;238,000000000000000
184;321;7242719,697799999300000;2277712,178999999500000;321,000000000000000;184;2345;7242719,697799999300000;2277712,178999999500000;2345,000000000000000;184;238;7242719,697799999300000;2277712,178999999500000;238,000000000000000
185;321;7242744,697799999300000;2277712,178999999500000;321,000000000000000;185;2351;7242744,697799999300000;2277712,178999999500000;2351,000000000000000;185;238;7242744,697799999300000;2277712,178999999500000;238,000000000000000
186;321;7242769,697799999300000;2277712,178999999500000;321,000000000000000;186;2357;7242769,697799999300000;2277712,178999999500000;2357,000000000000000;186;237;7242769,697799999300000;2277712,178999999500000;237,000000000000000
187;321;7242794,697799999300000;2277712,178999999500000;321,000000000000000;187;2365;7242794,697799999300000;2277712,178999999500000;2365,000000000000000;187;236;7242794,697799999300000;2277712,178999999500000;236,000000000000000
188;321;7242819,697799999300000;2277712,178999999500000;321,000000000000000;188;2370;7242819,697799999300000;2277712,178999999500000;2370,000000000000000;188;236;7242819,697799999300000;2277712,178999999500000;236,000000000000000
189;321;7242844,697799999300000;2277712,178999999500000;321,000000000000000;189;2380;7242844,697799999300000;2277712,178999999500000;2380,000000000000000;189;236;7242844,697799999300000;2277712,178999999500000;236,000000000000000
190;321;7242644,697799999300000;2277687,178999999500000;321,000000000000000;190;2336;7242644,697799999300000;2277687,178999999500000;2336,000000000000000;190;239;7242644,697799999300000;2277687,178999999500000;239,000000000000000
191;321;7242669,697799999300000;2277687,178999999500000;321,000000000000000;191;2340;7242669,697799999300000;2277687,178999999500000;2340,000000000000000;191;240;7242669,697799999300000;2277687,178999999500000;240,000000000000000
192;321;7242694,697799999300000;2277687,178999999500000;321,000000000000000;192;2345;7242694,697799999300000;2277687,178999999500000;2345,000000000000000;192;240;7242694,697799999300000;2277687,178999999500000;240,000000000000000
193;321;7242719,697799999300000;2277687,178999999500000;321,000000000000000;193;2350;7242719,697799999300000;2277687,178999999500000;2350,000000000000000;193;239;7242719,697799999300000;2277687,178999999500000;239,000000000000000
194;321;7242744,697799999300000;2277687,178999999500000;321,000000000000000;194;2358;7242744,697799999300000;2277687,178999999500000;2358,000000000000000;194;237;7242744,697799999300000;2277687,178999999500000;237,000000000000000
195;321;7242769,697799999300000;2277687,178999999500000;321,000000000000000;195;2365;7242769,697799999300000;2277687,178999999500000;2365,000000000000000;195;237;7242769,697799999300000;2277687,178999999500000;237,000000000000000
196;321;7242794,697799999300000;2277687,178999999500000;321,000000000000000;196;2370;7242794,697799999300000;2277687,178999999500000;2370,000000000000000;196;237;7242794,697799999300000;2277687,178999999500000;237,000000000000000
